stream,department,job_role,company_level,company_name,location,required_skills
Engineering,ECE,Network Engineer,Mid,KPIT,Mumbai,"Networking, Routing"
Engineering,AI&DS,AI Engineer,Mid,Rapid7,Chennai,"Deep Learning, NLP"
Engineering,AI&DS,Data Scientist,Mid,Sasken,Noida,"Python, ML, Pandas"
Engineering,EEE,Energy Analyst,Mid,Sasken,Hyderabad,Renewable Energy
Engineering,ECE,VLSI Engineer,Mid,Happiest Minds,Ahmedabad,"VHDL, Verilog"
Engineering,CSE,Backend Developer,Mid,LTIMindtree,Mumbai,"Java, Spring Boot, APIs"
Engineering,CSE,Full Stack Developer,Mid,Cyient,Gurgaon,"HTML, CSS, JavaScript, React"
Engineering,Civil,Structural Engineer,Mid,Virtusa,Mumbai,"ETABS, STAAD"
Engineering,Mechanical,Design Engineer,Mid,Virtusa,Pune,"AutoCAD, SolidWorks"
Engineering,CSE,Full Stack Developer,Mid,Mphasis,Bengaluru,"HTML, CSS, JavaScript, React"
Engineering,Civil,Planning Engineer,Mid,Hexaware,Mumbai,"MS Project, Primavera"
Engineering,Civil,Quantity Surveyor,Mid,Zoho,Hyderabad,"Estimation, Billing"
Engineering,AI&DS,ML Engineer,Mid,KPIT,Kolkata,"TensorFlow, PyTorch"
Engineering,EEE,Electrical Design Engineer,Mid,Hexaware,Gurgaon,"AutoCAD, Power Systems"
Engineering,CSE,Cloud Engineer,Mid,Freshworks,Coimbatore,"AWS, Azure, Linux"
Engineering,ECE,Embedded Engineer,Mid,Coforge,Noida,"C, Embedded Systems"
Engineering,Mechanical,Production Engineer,Mid,Mphasis,Pune,Manufacturing Processes
Engineering,Civil,Quantity Surveyor,Mid,Newgen,Hyderabad,"Estimation, Billing"
Engineering,Mechanical,Quality Engineer,Mid,Birlasoft,Bengaluru,Six Sigma
Engineering,ECE,Network Engineer,Mid,Freshworks,Gurgaon,"Networking, Routing"
Engineering,CSE,Data Scientist,Mid,Virtusa,Pune,"Python, ML, Pandas, NumPy"
Engineering,Mechanical,Maintenance Engineer,Mid,KPIT,Coimbatore,Plant Maintenance
Engineering,AI&DS,Data Scientist,Mid,Sonata Software,Pune,"Python, ML, Pandas"
Engineering,ECE,IoT Engineer,Mid,Hexaware,Hyderabad,"Sensors, MQTT"
Engineering,Mechanical,Maintenance Engineer,Mid,Happiest Minds,Gurgaon,Plant Maintenance
Engineering,AI&DS,Data Analyst,Mid,ValueLabs,Pune,"SQL, Python"
Engineering,Mechanical,Maintenance Engineer,Mid,Sonata Software,Chennai,Plant Maintenance
Engineering,EEE,Energy Analyst,Mid,Coforge,Bengaluru,Renewable Energy
Engineering,EEE,Energy Analyst,Mid,Coforge,Hyderabad,Renewable Energy
Engineering,EEE,Power Systems Engineer,Mid,Birlasoft,Bengaluru,Power Generation
Engineering,Mechanical,Quality Engineer,Mid,Birlasoft,Kolkata,Six Sigma
Engineering,Civil,Quantity Surveyor,Mid,Birlasoft,Ahmedabad,"Estimation, Billing"
Engineering,EEE,Control Systems Engineer,Mid,Freshworks,Bengaluru,"PLC, SCADA"
Engineering,Civil,Planning Engineer,Mid,Innominds,Hyderabad,"MS Project, Primavera"
Engineering,Civil,Structural Engineer,Mid,ValueLabs,Ahmedabad,"ETABS, STAAD"
Engineering,Civil,Planning Engineer,Mid,ValueLabs,Bengaluru,"MS Project, Primavera"
Engineering,AI&DS,Data Analyst,Mid,UST Global,Chennai,"SQL, Python"
Engineering,Mechanical,Design Engineer,Mid,Birlasoft,Ahmedabad,"AutoCAD, SolidWorks"
Engineering,CSE,DevOps Engineer,Mid,Innominds,Kolkata,"Docker, Kubernetes, CI/CD"
Engineering,ECE,IoT Engineer,Mid,Infogain,Noida,"Sensors, MQTT"
Engineering,EEE,Power Systems Engineer,Mid,Infogain,Chennai,Power Generation
Engineering,CSE,Backend Developer,Mid,ValueLabs,Kolkata,"Java, Spring Boot, APIs"
Engineering,Mechanical,CAD Engineer,Mid,Rapid7,Coimbatore,"CATIA, NX"
Engineering,Mechanical,Production Engineer,Mid,Birlasoft,Hyderabad,Manufacturing Processes
Engineering,CSE,Backend Developer,Mid,Freshworks,Ahmedabad,"Java, Spring Boot, APIs"
Engineering,EEE,Maintenance Engineer,Mid,Zoho,Mumbai,Electrical Maintenance
Engineering,ECE,Signal Processing Engineer,Mid,Zoho,Bengaluru,"MATLAB, DSP"
Engineering,Civil,Safety Engineer,Mid,Birlasoft,Noida,Construction Safety
Engineering,EEE,Energy Analyst,Mid,UST Global,Kolkata,Renewable Energy
Engineering,Civil,Planning Engineer,Mid,Coforge,Hyderabad,"MS Project, Primavera"
Engineering,ECE,Embedded Engineer,Mid,Virtusa,Mumbai,"C, Embedded Systems"
Engineering,ECE,Embedded Engineer,Mid,Birlasoft,Ahmedabad,"C, Embedded Systems"
Engineering,ECE,Network Engineer,Mid,Persistent Systems,Ahmedabad,"Networking, Routing"
Engineering,AI&DS,AI Engineer,Mid,Persistent Systems,Hyderabad,"Deep Learning, NLP"
Engineering,CSE,Software Engineer,Mid,UST Global,Mumbai,"Python, Java, DSA, OOP"
Engineering,CSE,Data Analyst,Mid,Birlasoft,Coimbatore,"Python, SQL, Excel, Power BI"
Engineering,Mechanical,Quality Engineer,Mid,Sonata Software,Ahmedabad,Six Sigma
Engineering,ECE,Signal Processing Engineer,Mid,Innominds,Chennai,"MATLAB, DSP"
Engineering,CSE,DevOps Engineer,Mid,Ramco Systems,Hyderabad,"Docker, Kubernetes, CI/CD"
Engineering,Civil,Planning Engineer,Mid,Zoho,Gurgaon,"MS Project, Primavera"
Engineering,AI&DS,Big Data Engineer,Mid,Infogain,Hyderabad,"Spark, Hadoop"
Engineering,AI&DS,Data Scientist,Mid,Sasken,Gurgaon,"Python, ML, Pandas"
Engineering,AI&DS,Data Analyst,Mid,Coforge,Bengaluru,"SQL, Python"
Engineering,EEE,Electrical Design Engineer,Mid,Infogain,Coimbatore,"AutoCAD, Power Systems"
Engineering,Mechanical,Maintenance Engineer,Mid,Tata Elxsi,Hyderabad,Plant Maintenance
Engineering,EEE,Maintenance Engineer,Mid,Innominds,Mumbai,Electrical Maintenance
Engineering,ECE,IoT Engineer,Mid,Rapid7,Gurgaon,"Sensors, MQTT"
Engineering,AI&DS,Big Data Engineer,Mid,Tata Elxsi,Chennai,"Spark, Hadoop"
Engineering,CSE,Software Engineer,Mid,Birlasoft,Chennai,"Python, Java, DSA, OOP"
Engineering,AI&DS,Data Scientist,Mid,Tata Elxsi,Coimbatore,"Python, ML, Pandas"
Engineering,CSE,ML Engineer,Mid,Sonata Software,Hyderabad,"Python, TensorFlow, Scikit-learn"
Engineering,ECE,VLSI Engineer,Mid,Happiest Minds,Ahmedabad,"VHDL, Verilog"
Engineering,Civil,Planning Engineer,Mid,UST Global,Kolkata,"MS Project, Primavera"
Engineering,Mechanical,Production Engineer,Mid,Virtusa,Pune,Manufacturing Processes
Engineering,AI&DS,AI Engineer,Mid,Persistent Systems,Gurgaon,"Deep Learning, NLP"
Engineering,CSE,Backend Developer,Mid,Cyient,Kolkata,"Java, Spring Boot, APIs"
Engineering,AI&DS,Data Scientist,Mid,KPIT,Hyderabad,"Python, ML, Pandas"
Engineering,AI&DS,Data Analyst,Mid,Infogain,Mumbai,"SQL, Python"
Engineering,Mechanical,CAD Engineer,Mid,Sonata Software,Kolkata,"CATIA, NX"
Engineering,Civil,Planning Engineer,Mid,Innominds,Ahmedabad,"MS Project, Primavera"
Engineering,Civil,Planning Engineer,Mid,Virtusa,Ahmedabad,"MS Project, Primavera"
Engineering,EEE,Energy Analyst,Mid,UST Global,Ahmedabad,Renewable Energy
Engineering,Civil,Safety Engineer,Mid,Coforge,Hyderabad,Construction Safety
Engineering,Mechanical,CAD Engineer,Mid,Hexaware,Ahmedabad,"CATIA, NX"
Engineering,Civil,Planning Engineer,Mid,ValueLabs,Noida,"MS Project, Primavera"
Engineering,Mechanical,Maintenance Engineer,Mid,Happiest Minds,Gurgaon,Plant Maintenance
Engineering,CSE,Backend Developer,Mid,Rapid7,Hyderabad,"Java, Spring Boot, APIs"
Engineering,Mechanical,Maintenance Engineer,Mid,Coforge,Kolkata,Plant Maintenance
Engineering,EEE,Maintenance Engineer,Mid,Happiest Minds,Gurgaon,Electrical Maintenance
Engineering,ECE,Signal Processing Engineer,Mid,Freshworks,Gurgaon,"MATLAB, DSP"
Engineering,AI&DS,ML Engineer,Mid,Sasken,Coimbatore,"TensorFlow, PyTorch"
Engineering,AI&DS,Big Data Engineer,Mid,Sasken,Pune,"Spark, Hadoop"
Engineering,Mechanical,CAD Engineer,Mid,Happiest Minds,Ahmedabad,"CATIA, NX"
Engineering,CSE,Software Engineer,Mid,Cyient,Hyderabad,"Python, Java, DSA, OOP"
Engineering,Mechanical,CAD Engineer,Mid,Ramco Systems,Coimbatore,"CATIA, NX"
Engineering,ECE,Signal Processing Engineer,Mid,Tata Elxsi,Hyderabad,"MATLAB, DSP"
Engineering,Civil,Planning Engineer,Mid,Birlasoft,Bengaluru,"MS Project, Primavera"
Engineering,Civil,Structural Engineer,Mid,Freshworks,Bengaluru,"ETABS, STAAD"
Engineering,ECE,Signal Processing Engineer,Mid,KPIT,Kolkata,"MATLAB, DSP"
Engineering,EEE,Power Systems Engineer,Mid,Coforge,Chennai,Power Generation
Engineering,Civil,Planning Engineer,Mid,Mphasis,Ahmedabad,"MS Project, Primavera"
Engineering,Civil,Planning Engineer,Mid,Sasken,Bengaluru,"MS Project, Primavera"
Engineering,Civil,Planning Engineer,Mid,Birlasoft,Ahmedabad,"MS Project, Primavera"
Engineering,EEE,Power Systems Engineer,Mid,Sonata Software,Mumbai,Power Generation
Engineering,AI&DS,ML Engineer,Mid,Tata Elxsi,Mumbai,"TensorFlow, PyTorch"
Engineering,CSE,ML Engineer,Mid,LTIMindtree,Coimbatore,"Python, TensorFlow, Scikit-learn"
Engineering,Mechanical,CAD Engineer,Mid,Innominds,Gurgaon,"CATIA, NX"
Engineering,Mechanical,Production Engineer,Mid,Persistent Systems,Hyderabad,Manufacturing Processes
Engineering,AI&DS,Data Analyst,Mid,Newgen,Mumbai,"SQL, Python"
Engineering,Mechanical,Production Engineer,Mid,Sasken,Noida,Manufacturing Processes
Engineering,CSE,Data Analyst,Mid,Mphasis,Kolkata,"Python, SQL, Excel, Power BI"
Engineering,Mechanical,Maintenance Engineer,Mid,Innominds,Chennai,Plant Maintenance
Engineering,Mechanical,Maintenance Engineer,Mid,ValueLabs,Chennai,Plant Maintenance
Engineering,Mechanical,Quality Engineer,Mid,Birlasoft,Chennai,Six Sigma
Engineering,ECE,VLSI Engineer,Mid,Coforge,Bengaluru,"VHDL, Verilog"
Engineering,AI&DS,AI Engineer,Mid,Zoho,Gurgaon,"Deep Learning, NLP"
Engineering,CSE,DevOps Engineer,Mid,Birlasoft,Gurgaon,"Docker, Kubernetes, CI/CD"
Engineering,CSE,Full Stack Developer,Mid,Persistent Systems,Gurgaon,"HTML, CSS, JavaScript, React"
Engineering,CSE,Data Analyst,High,L&T,Noida,"Python, SQL, Excel, Power BI"
Engineering,AI&DS,Big Data Engineer,High,Qualcomm,Gurgaon,"Spark, Hadoop"
Engineering,ECE,IoT Engineer,High,Wipro,Noida,"Sensors, MQTT"
Engineering,CSE,Full Stack Developer,High,IBM,Gurgaon,"HTML, CSS, JavaScript, React"
Engineering,EEE,Energy Analyst,High,Amazon,Pune,Renewable Energy
Engineering,EEE,Power Systems Engineer,High,Tech Mahindra,Mumbai,Power Generation
Engineering,Civil,Quantity Surveyor,High,Accenture,Noida,"Estimation, Billing"
Engineering,AI&DS,Big Data Engineer,High,Siemens,Gurgaon,"Spark, Hadoop"
Engineering,AI&DS,Data Scientist,High,TCS,Pune,"Python, ML, Pandas"
Engineering,AI&DS,Big Data Engineer,High,Cognizant,Chennai,"Spark, Hadoop"
Engineering,Mechanical,CAD Engineer,High,Microsoft,Bengaluru,"CATIA, NX"
Engineering,Mechanical,CAD Engineer,High,Intel,Chennai,"CATIA, NX"
Engineering,Civil,Planning Engineer,High,Wipro,Ahmedabad,"MS Project, Primavera"
Engineering,AI&DS,Data Scientist,High,TCS,Chennai,"Python, ML, Pandas"
Engineering,ECE,VLSI Engineer,High,Honeywell,Coimbatore,"VHDL, Verilog"
Engineering,ECE,IoT Engineer,High,Bosch,Pune,"Sensors, MQTT"
Engineering,AI&DS,Data Analyst,High,Wipro,Pune,"SQL, Python"
Engineering,ECE,Network Engineer,High,Qualcomm,Mumbai,"Networking, Routing"
Engineering,AI&DS,ML Engineer,High,Siemens,Kolkata,"TensorFlow, PyTorch"
Engineering,Mechanical,CAD Engineer,High,Capgemini,Chennai,"CATIA, NX"
Engineering,ECE,Embedded Engineer,High,IBM,Chennai,"C, Embedded Systems"
Engineering,ECE,VLSI Engineer,High,Intel,Noida,"VHDL, Verilog"
Engineering,EEE,Electrical Design Engineer,High,Microsoft,Hyderabad,"AutoCAD, Power Systems"
Engineering,CSE,Backend Developer,High,Tata Projects,Kolkata,"Java, Spring Boot, APIs"
Engineering,ECE,VLSI Engineer,High,Tata Projects,Noida,"VHDL, Verilog"
Engineering,CSE,Backend Developer,High,Siemens,Gurgaon,"Java, Spring Boot, APIs"
Engineering,AI&DS,Data Scientist,High,Qualcomm,Gurgaon,"Python, ML, Pandas"
Engineering,Civil,Structural Engineer,High,Oracle,Coimbatore,"ETABS, STAAD"
Engineering,Civil,Planning Engineer,High,Honeywell,Kolkata,"MS Project, Primavera"
Engineering,EEE,Electrical Design Engineer,High,Tata Projects,Mumbai,"AutoCAD, Power Systems"
Engineering,ECE,Signal Processing Engineer,High,IBM,Coimbatore,"MATLAB, DSP"
Engineering,ECE,VLSI Engineer,High,Amazon,Hyderabad,"VHDL, Verilog"
Engineering,CSE,Data Analyst,High,Microsoft,Kolkata,"Python, SQL, Excel, Power BI"
Engineering,ECE,VLSI Engineer,High,Oracle,Chennai,"VHDL, Verilog"
Engineering,Mechanical,Maintenance Engineer,High,Capgemini,Gurgaon,Plant Maintenance
Engineering,ECE,Embedded Engineer,High,Microsoft,Ahmedabad,"C, Embedded Systems"
Engineering,AI&DS,AI Engineer,High,Tech Mahindra,Bengaluru,"Deep Learning, NLP"
Engineering,Mechanical,Quality Engineer,High,Microsoft,Coimbatore,Six Sigma
Engineering,Civil,Site Engineer,High,Capgemini,Noida,"AutoCAD, Site Management"
Engineering,AI&DS,Data Analyst,High,HCL,Hyderabad,"SQL, Python"
Engineering,ECE,IoT Engineer,High,Tech Mahindra,Kolkata,"Sensors, MQTT"
Engineering,CSE,Data Analyst,High,Oracle,Coimbatore,"Python, SQL, Excel, Power BI"
Engineering,AI&DS,ML Engineer,High,Amazon,Kolkata,"TensorFlow, PyTorch"
Engineering,AI&DS,Big Data Engineer,High,L&T,Mumbai,"Spark, Hadoop"
Engineering,Mechanical,CAD Engineer,High,Tata Projects,Chennai,"CATIA, NX"
Engineering,Civil,Safety Engineer,High,Infosys,Noida,Construction Safety
Engineering,AI&DS,Data Analyst,High,Amazon,Bengaluru,"SQL, Python"
Engineering,ECE,Network Engineer,High,Tata Projects,Coimbatore,"Networking, Routing"
Engineering,AI&DS,Data Scientist,High,Wipro,Kolkata,"Python, ML, Pandas"
Engineering,ECE,Network Engineer,High,Qualcomm,Ahmedabad,"Networking, Routing"
Engineering,EEE,Electrical Design Engineer,High,IBM,Hyderabad,"AutoCAD, Power Systems"
Engineering,AI&DS,AI Engineer,High,HCL,Gurgaon,"Deep Learning, NLP"
Engineering,ECE,Network Engineer,High,Siemens,Kolkata,"Networking, Routing"
Engineering,AI&DS,Data Analyst,High,Accenture,Chennai,"SQL, Python"
Engineering,EEE,Electrical Design Engineer,High,Oracle,Kolkata,"AutoCAD, Power Systems"
Engineering,Civil,Safety Engineer,High,Honeywell,Pune,Construction Safety
Engineering,AI&DS,AI Engineer,High,Cognizant,Gurgaon,"Deep Learning, NLP"
Engineering,EEE,Energy Analyst,High,Cognizant,Gurgaon,Renewable Energy
Engineering,Civil,Safety Engineer,High,Honeywell,Chennai,Construction Safety
Engineering,EEE,Electrical Design Engineer,High,Tech Mahindra,Ahmedabad,"AutoCAD, Power Systems"
Engineering,Civil,Safety Engineer,High,Tata Projects,Coimbatore,Construction Safety
Engineering,Civil,Site Engineer,High,Intel,Pune,"AutoCAD, Site Management"
Engineering,AI&DS,Data Analyst,High,Honeywell,Hyderabad,"SQL, Python"
Engineering,AI&DS,Data Analyst,High,IBM,Kolkata,"SQL, Python"
Engineering,AI&DS,AI Engineer,High,L&T,Gurgaon,"Deep Learning, NLP"
Engineering,AI&DS,AI Engineer,High,L&T,Noida,"Deep Learning, NLP"
Engineering,CSE,Cloud Engineer,High,Amazon,Pune,"AWS, Azure, Linux"
Engineering,Mechanical,Quality Engineer,High,Wipro,Coimbatore,Six Sigma
Engineering,AI&DS,Data Analyst,High,Tata Projects,Coimbatore,"SQL, Python"
Engineering,Mechanical,Maintenance Engineer,High,Siemens,Coimbatore,Plant Maintenance
Engineering,Civil,Structural Engineer,High,Capgemini,Pune,"ETABS, STAAD"
Engineering,AI&DS,ML Engineer,High,L&T,Bengaluru,"TensorFlow, PyTorch"
Engineering,Civil,Safety Engineer,High,Amazon,Hyderabad,Construction Safety
Engineering,AI&DS,AI Engineer,High,Honeywell,Pune,"Deep Learning, NLP"
Engineering,CSE,Software Engineer,High,L&T,Coimbatore,"Python, Java, DSA, OOP"
Engineering,EEE,Electrical Design Engineer,High,IBM,Pune,"AutoCAD, Power Systems"
Engineering,AI&DS,Data Analyst,High,Qualcomm,Hyderabad,"SQL, Python"
Engineering,AI&DS,Big Data Engineer,High,L&T,Bengaluru,"Spark, Hadoop"
Engineering,CSE,ML Engineer,High,Tata Projects,Noida,"Python, TensorFlow, Scikit-learn"
Engineering,ECE,IoT Engineer,High,Infosys,Mumbai,"Sensors, MQTT"
Engineering,Civil,Site Engineer,High,Accenture,Bengaluru,"AutoCAD, Site Management"
Engineering,Civil,Quantity Surveyor,High,Amazon,Gurgaon,"Estimation, Billing"
Engineering,EEE,Control Systems Engineer,High,Infosys,Ahmedabad,"PLC, SCADA"
Engineering,CSE,Cloud Engineer,High,Infosys,Bengaluru,"AWS, Azure, Linux"
Engineering,Civil,Planning Engineer,High,Cognizant,Coimbatore,"MS Project, Primavera"
Engineering,Mechanical,Maintenance Engineer,High,Google,Ahmedabad,Plant Maintenance
Engineering,EEE,Power Systems Engineer,High,Infosys,Bengaluru,Power Generation
Engineering,AI&DS,Big Data Engineer,High,Infosys,Kolkata,"Spark, Hadoop"
Engineering,ECE,Network Engineer,High,Accenture,Noida,"Networking, Routing"
Engineering,ECE,Network Engineer,High,Siemens,Noida,"Networking, Routing"
Engineering,ECE,Network Engineer,High,Tech Mahindra,Bengaluru,"Networking, Routing"
Engineering,EEE,Energy Analyst,High,Amazon,Noida,Renewable Energy
Engineering,Civil,Quantity Surveyor,High,Bosch,Noida,"Estimation, Billing"
Engineering,Mechanical,Maintenance Engineer,High,Capgemini,Pune,Plant Maintenance
Engineering,EEE,Energy Analyst,High,TCS,Bengaluru,Renewable Energy
Engineering,Mechanical,Production Engineer,High,Accenture,Coimbatore,Manufacturing Processes
Engineering,Civil,Planning Engineer,High,Cognizant,Pune,"MS Project, Primavera"
Engineering,CSE,Software Engineer,High,Oracle,Pune,"Python, Java, DSA, OOP"
Engineering,CSE,DevOps Engineer,High,Google,Noida,"Docker, Kubernetes, CI/CD"
Engineering,ECE,Network Engineer,High,HCL,Pune,"Networking, Routing"
Engineering,Civil,Quantity Surveyor,High,Tech Mahindra,Hyderabad,"Estimation, Billing"
Engineering,AI&DS,Data Analyst,High,Microsoft,Mumbai,"SQL, Python"
Engineering,Mechanical,Production Engineer,High,Accenture,Mumbai,Manufacturing Processes
Engineering,ECE,VLSI Engineer,High,Bosch,Pune,"VHDL, Verilog"
Engineering,AI&DS,Data Scientist,High,Microsoft,Coimbatore,"Python, ML, Pandas"
Engineering,ECE,VLSI Engineer,High,TCS,Pune,"VHDL, Verilog"
Engineering,ECE,Network Engineer,High,Amazon,Kolkata,"Networking, Routing"
Engineering,CSE,Data Scientist,High,Bosch,Gurgaon,"Python, ML, Pandas, NumPy"
Engineering,AI&DS,ML Engineer,High,Google,Hyderabad,"TensorFlow, PyTorch"
Engineering,EEE,Control Systems Engineer,High,Qualcomm,Bengaluru,"PLC, SCADA"
Engineering,EEE,Control Systems Engineer,High,HCL,Hyderabad,"PLC, SCADA"
Engineering,CSE,ML Engineer,High,Cognizant,Chennai,"Python, TensorFlow, Scikit-learn"
Engineering,EEE,Electrical Design Engineer,High,L&T,Noida,"AutoCAD, Power Systems"
Engineering,Civil,Safety Engineer,High,Tata Projects,Hyderabad,Construction Safety
Engineering,ECE,Signal Processing Engineer,High,Intel,Chennai,"MATLAB, DSP"
Engineering,AI&DS,Data Analyst,High,Siemens,Ahmedabad,"SQL, Python"
Engineering,ECE,Embedded Engineer,High,HCL,Bengaluru,"C, Embedded Systems"
Engineering,CSE,Software Engineer,High,HCL,Noida,"Python, Java, DSA, OOP"
Engineering,ECE,IoT Engineer,High,Intel,Bengaluru,"Sensors, MQTT"
Engineering,CSE,Data Scientist,High,Google,Coimbatore,"Python, ML, Pandas, NumPy"
